id,name,localized_city,localized_neighborhood,city,public_address,lat,lng,preview_amenities,reviews_count,person_capacity,bathrooms,bedrooms,beds,guest_label,property_type_id,room_and_property_type,room_type,tier_id,kicker_content_messages,picture_count,star_rationg,user_first_name,user_has_profile_pic,user_is_superhost,cancel_policy,room_type_category,can_instant_book,night_cost,night_cost_with_fees,monthly_price_factor,rate_type,fees,link
26045470,Best on the Row Free Parking and WiFi Very Central,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.58932,-5.93635,"Free parking,Wifi,Washer",269,4,1.0,2,3,4 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,24,5.0, ,True,True,CANCEL_FLEXIBLE,entire_home,True,55.0,55.0,0.8,nightly,0.0,https://www.airbnb.co.uk/rooms/26045470?&check_in=2022-02-15&check_out=2022-02-16
12672215,BT1 Apartments - James Clow,Belfast,0,Belfast,"Belfast, United Kingdom",54.6078,-5.91921,"Wifi,Kitchen,Washer",9,2,1.0,1,1,2 guests,47,Entire serviced apartment,Entire home/apt,0,Entire serviced apartment,18,5.0, ,True,True,CANCEL_FLEXIBLE,entire_home,False,55.0,55.0,0.8,nightly,0.0,https://www.airbnb.co.uk/rooms/12672215?&check_in=2022-02-15&check_out=2022-02-16
33773000,Beautiful  House /Free parking 10min from Centre.,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.62519,-5.92609,"Free parking,Wifi,Kitchen,Washer",163,3,1.0,2,2,3 guests,2,Entire residential home,Entire home/apt,0,Entire residential home,11,5.0, ,True,True,CANCEL_MODERATE,entire_home,False,55.0,55.0,0.95,nightly,0.0,https://www.airbnb.co.uk/rooms/33773000?&check_in=2022-02-15&check_out=2022-02-16
36634991,home away from home,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.57399,-5.9215,"Free parking,Wifi,Kitchen,Washer",0,2,1.0,1,1,2 guests,40,Entire guesthouse,Entire home/apt,0,Entire guesthouse,17,0.0, ,True,True,CANCEL_FLEXIBLE,entire_home,True,55.0,55.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/36634991?&check_in=2022-02-15&check_out=2022-02-16
23143091,Lower Regent Street,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.6059,-5.93427,"Free parking,Wifi,Kitchen,Washer",152,4,1.5,2,2,4 guests,2,Entire residential home,Entire home/apt,0,Entire residential home,10,4.5, ,True,False,CANCEL_FLEXIBLE,entire_home,False,55.0,55.0,0.86,nightly,0.0,https://www.airbnb.co.uk/rooms/23143091?&check_in=2022-02-15&check_out=2022-02-16
46559676,Close To City. Room & Bathroom. Riverview. Parking,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.58543,-5.92015,Wifi,20,2,1.0,1,2,2 guests,2,Private room in residential home,Private room,0,Private room,8,5.0, ,True,True,CANCEL_FLEXIBLE,private_room,True,55.0,55.0,0.9,nightly,0.0,https://www.airbnb.co.uk/rooms/46559676?&check_in=2022-02-15&check_out=2022-02-16
21402341,Deluxe Room 10 mins from 💛 Belfast,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.59663,-5.90077,"Free parking,Wifi,Kitchen,Washer",5,2,1.0,1,1,2 guests,2,Private room in residential home,Private room,0,Private room,19,4.0, ,True,False,CANCEL_FLEXIBLE,private_room,True,55.0,55.0,0.85,nightly,0.0,https://www.airbnb.co.uk/rooms/21402341?&check_in=2022-02-15&check_out=2022-02-16
15880559,Happy Home (minets from city city centre),Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.59843,-5.88634,"Free parking,Wifi,Kitchen,Washer",50,2,1.0,1,1,2 guests,1,Private room in rental unit,Private room,0,Private room,42,5.0, ,True,True,CANCEL_FLEXIBLE,private_room,False,55.0,55.0,0.7,nightly,0.0,https://www.airbnb.co.uk/rooms/15880559?&check_in=2022-02-15&check_out=2022-02-16
46901979,The Ridgeway,Lisburn and Castlereagh,0,Lisburn and Castlereagh,"Lisburn and Castlereagh, Northern Ireland, United Kingdom",54.51018,-6.05229,"Kitchen,Washer",26,3,1.5,2,2,3 guests,2,Entire residential home,Entire home/apt,0,Entire residential home,16,4.5, ,True,False,CANCEL_FLEXIBLE,entire_home,True,55.0,55.0,0.8,nightly,0.0,https://www.airbnb.co.uk/rooms/46901979?&check_in=2022-02-15&check_out=2022-02-16
38596043,Perfect Base for Belfast and Beyond - 1 Bed Apt,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.60232,-5.88166,"Free parking,Wifi,Kitchen,Washer",1,2,1.0,1,1,2 guests,37,Entire condominium (condo),Entire home/apt,0,Entire condominium (condo),16,0.0, ,True,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,False,55.0,55.0,0.75,nightly,0.0,https://www.airbnb.co.uk/rooms/38596043?&check_in=2022-02-15&check_out=2022-02-16
53334966,Cheerful & cosy 2 bed residential home.,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.62462,-5.93209,"Free parking,Wifi,Kitchen,Washer",0,4,1.0,2,2,4 guests,2,Entire residential home,Entire home/apt,0,Entire residential home,10,0.0, ,True,False,CANCEL_FLEXIBLE,entire_home,False,55.0,55.0,0.75,nightly,0.0,https://www.airbnb.co.uk/rooms/53334966?&check_in=2022-02-15&check_out=2022-02-16
37681557,"Maisonette in Holywood, close to Belfast.",North Down,0,North Down,"North Down, Northern Ireland, United Kingdom",54.63545,-5.84426,"Free parking,Wifi,Kitchen,Washer",8,3,1.0,1,2,3 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,7,5.0, ,True,False,CANCEL_FLEXIBLE,entire_home,False,55.0,55.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/37681557?&check_in=2022-02-15&check_out=2022-02-16
50439775,Helen’s Bay Air Bee.  Beautiful comfortable room 1,Helen's Bay,0,Helen's Bay,"Helen's Bay, Northern Ireland, United Kingdom",54.67181,-5.74485,"Free parking,Wifi",7,2,1.5,1,2,2 guests,2,Private room in residential home,Private room,0,Private room,24,5.0, ,False,True,CANCEL_MODERATE,private_room,False,55.0,55.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/50439775?&check_in=2022-02-15&check_out=2022-02-16
33339603,Stunning Modern 2 bed apt. Perfect location,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.59098,-5.93099,"Free parking,Wifi,Kitchen,Washer",87,4,1.0,2,1,4 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,19,5.0, ,True,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,True,56.0,56.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/33339603?&check_in=2022-02-15&check_out=2022-02-16
32037153,🌻2Bed Penthouse Apt in Belfast city/privateparking,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.60259,-5.88747,"Free parking,Wifi,Kitchen,Washer",177,4,1.0,2,3,4 guests,37,Entire condominium (condo),Entire home/apt,0,Entire condominium (condo),35,4.5, ,True,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,True,56.0,56.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/32037153?&check_in=2022-02-15&check_out=2022-02-16
13622143,"Homely & Chilled II, breakfast & 24hr check in",Belfast,0,Belfast,"Belfast, United Kingdom",54.57837,-5.92399,"Free parking,Wifi,Kitchen",53,2,1.0,2,1,2 guests,2,Private room in residential home,Private room,0,Private room,12,5.0, ,True,True,CANCEL_FLEXIBLE,private_room,False,56.0,56.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/13622143?&check_in=2022-02-15&check_out=2022-02-16
2090747,Leafy South retreat  Kitchen & self check in,Belfast,0,Belfast,"Belfast, United Kingdom",54.57748,-5.92327,"Wifi,Kitchen,Washer",332,2,1.5,2,2,2 guests,2,Private room in residential home,Private room,0,Private room,45,5.0, ,True,True,CANCEL_FLEXIBLE,private_room,False,56.0,56.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/2090747?&check_in=2022-02-15&check_out=2022-02-16
9995662,"Cosy central 1 bed flat, balcony, parking + wifi",Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.58126,-5.93193,"Free parking,Wifi,Kitchen,Washer",785,4,1.0,1,2,4 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,9,5.0, ,True,True,CANCEL_MODERATE,entire_home,False,57.0,57.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/9995662?&check_in=2022-02-15&check_out=2022-02-16
43788164,"Drum manor studio,  Hillsborough",Lisburn and Castlereagh,0,Lisburn and Castlereagh,"Lisburn and Castlereagh, Northern Ireland, United Kingdom",54.43046,-6.04246,"Free parking,Wifi,Kitchen",19,4,1.5,1,3,4 guests,35,Entire loft,Entire home/apt,0,Entire loft,21,5.0, ,True,True,CANCEL_MODERATE,entire_home,False,57.0,57.0,0.72,nightly,0.0,https://www.airbnb.co.uk/rooms/43788164?&check_in=2022-02-15&check_out=2022-02-16
25128163,Creeve House Country Guest Inn Bedroom 4,Randalstown,0,Randalstown,"Randalstown, Northern Ireland, United Kingdom",54.7228,-6.35742,"Free parking,Wifi",3,2,1.0,1,1,2 guests,3,Private room in bed and breakfast,Private room,0,Private room,4,5.0, ,True,False,CANCEL_FLEXIBLE,private_room,True,57.0,57.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/25128163?&check_in=2022-02-15&check_out=2022-02-16
25130334,Creeve House Country Guest Inn Bedroom 6,Randalstown,0,Randalstown,"Randalstown, Northern Ireland, United Kingdom",54.72342,-6.35843,"Free parking,Wifi",1,2,1.0,1,1,2 guests,3,Private room in bed and breakfast,Private room,0,Private room,4,0.0, ,True,False,CANCEL_FLEXIBLE,private_room,True,57.0,57.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/25130334?&check_in=2022-02-15&check_out=2022-02-16
24927804,Creeve House Country Guest Inn Bedroom 1,Randalstown,0,Randalstown,"Randalstown, Northern Ireland, United Kingdom",54.72292,-6.35544,"Free parking,Wifi",0,2,1.0,1,1,2 guests,3,Private room in bed and breakfast,Private room,0,Private room,4,0.0, ,True,False,CANCEL_FLEXIBLE,private_room,True,57.0,57.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/24927804?&check_in=2022-02-15&check_out=2022-02-16
25130093,Creeve House Country Guest Inn Bedroom 5,Randalstown,0,Randalstown,"Randalstown, Northern Ireland, United Kingdom",54.72313,-6.35856,"Free parking,Wifi",1,2,1.0,1,1,2 guests,3,Private room in bed and breakfast,Private room,0,Private room,4,0.0, ,True,False,CANCEL_FLEXIBLE,private_room,True,57.0,57.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/25130093?&check_in=2022-02-15&check_out=2022-02-16
24928376,Creeve House Country Guest Inn Bedroom 2,Randalstown,0,Randalstown,"Randalstown, Northern Ireland, United Kingdom",54.72262,-6.35636,"Free parking,Wifi",0,2,1.0,1,1,2 guests,3,Private room in bed and breakfast,Private room,0,Private room,4,0.0, ,True,False,CANCEL_FLEXIBLE,private_room,True,57.0,57.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/24928376?&check_in=2022-02-15&check_out=2022-02-16
24931220,Creeve House Country Guest Inn Bedroom 3,Randalstown,0,Randalstown,"Randalstown, Northern Ireland, United Kingdom",54.72299,-6.35538,"Free parking,Wifi",3,2,1.0,1,1,2 guests,3,Private room in bed and breakfast,Private room,0,Private room,4,4.0, ,True,False,CANCEL_FLEXIBLE,private_room,True,57.0,57.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/24931220?&check_in=2022-02-15&check_out=2022-02-16
52910923,Luxury Belfast City Centre Ideal For Monthly Stays,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.59205,-5.93281,"Free parking,Wifi,Kitchen,Washer",0,2,1.0,1,1,2 guests,37,Entire condominium (condo),Entire home/apt,0,Entire condominium (condo),8,0.0, ,True,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,True,58.0,58.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/52910923?&check_in=2022-02-15&check_out=2022-02-16
32498137,Modern 2 bed apartment in Belfast city centre.,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.59078,-5.93243,"Free parking,Wifi,Kitchen,Washer",90,4,1.0,2,3,4 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,14,5.0, ,True,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,True,58.0,58.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/32498137?&check_in=2022-02-15&check_out=2022-02-16
23056869,"Smart, stylish, luxury apartment in South Belfast",Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.57846,-5.9148,"Free parking,Wifi,Kitchen,Washer",230,2,1.0,1,1,2 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,40,5.0, ,True,True,CANCEL_MODERATE,entire_home,False,58.0,58.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/23056869?&check_in=2022-02-15&check_out=2022-02-16
21276505,Charming terraced house in great location!,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.57536,-5.91839,"Wifi,Kitchen,Washer",169,4,1.0,2,2,4 guests,36,Entire townhouse,Entire home/apt,0,Entire townhouse,17,5.0, ,True,True,CANCEL_MODERATE,entire_home,True,58.0,58.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/21276505?&check_in=2022-02-15&check_out=2022-02-16
45846504,"Refurbished Home, 10 mins from Centre & Parking",Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.62831,-5.95937,"Free parking,Wifi,Kitchen,Washer",18,4,1.0,2,3,4 guests,2,Entire residential home,Entire home/apt,0,Entire residential home,15,5.0, ,True,False,CANCEL_FLEXIBLE,entire_home,True,58.0,58.0,0.6,nightly,0.0,https://www.airbnb.co.uk/rooms/45846504?&check_in=2022-02-15&check_out=2022-02-16
10161999,Pirrie Loft,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.59945,-5.85905,"Free parking,Wifi",328,3,1.0,1,2,3 guests,53,Entire guest suite,Entire home/apt,0,Entire guest suite,25,5.0, ,True,True,CANCEL_BETTER_STRICT_WITH_GRACE_PERIOD,entire_home,False,58.0,58.0,0.7,nightly,0.0,https://www.airbnb.co.uk/rooms/10161999?&check_in=2022-02-15&check_out=2022-02-16
45263205,Close To Centre. Room & Private Bathroom. Parking,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.58615,-5.9199,Wifi,28,2,1.0,1,1,2 guests,2,Private room in residential home,Private room,0,Private room,9,5.0, ,True,True,CANCEL_FLEXIBLE,private_room,True,58.0,58.0,0.9,nightly,0.0,https://www.airbnb.co.uk/rooms/45263205?&check_in=2022-02-15&check_out=2022-02-16
48229515,Superior Double Room,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.58249,-5.94244,"Hosted by a business,Free parking,Wifi",0,2,1.0,1,1,2 guests,40,Private room in guesthouse,Private room,0,Private room,41,0.0, ,True,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,private_room,False,58.0,58.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/48229515?&check_in=2022-02-15&check_out=2022-02-16
21631629,Lilyscape Whitehead,Whitehead,0,Whitehead,"Whitehead, Northern Ireland, United Kingdom",54.76216,-5.71155,"Free parking,Wifi,Kitchen",145,2,1.0,1,1,2 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,13,5.0, ,True,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,True,58.0,58.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/21631629?&check_in=2022-02-15&check_out=2022-02-16
15778963,"Lady Bird Cottage, Top Floor.",Hillsborough,0,Hillsborough,"Hillsborough, Northern Ireland, United Kingdom",54.46402,-6.07392,"Free parking,Wifi,Kitchen,Washer",91,2,2.0,1,2,2 guests,60,Private room in cottage,Private room,0,Private room,55,5.0, ,True,True,CANCEL_MODERATE,private_room,True,58.0,58.0,0.7031000000000001,nightly,0.0,https://www.airbnb.co.uk/rooms/15778963?&check_in=2022-02-15&check_out=2022-02-16
35148160,"LightHaven, Heart of Ballyholme, peaceful getaway",Bangor,0,Bangor,"Bangor, Northern Ireland, United Kingdom",54.662,-5.64919,"Free parking,Wifi,Kitchen,Washer",32,5,1.5,2,3,5 guests,37,Entire condominium (condo),Entire home/apt,0,Entire condominium (condo),19,5.0, ,True,True,CANCEL_FLEXIBLE,entire_home,False,58.0,58.0,0.85,nightly,0.0,https://www.airbnb.co.uk/rooms/35148160?&check_in=2022-02-15&check_out=2022-02-16
52107105,"Beautiful large double room, with en-suite",Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.63478,-5.93247,"Free parking,Wifi",1,2,1.0,1,1,2 guests,36,Private room in townhouse,Private room,0,Private room,5,0.0, ,False,True,CANCEL_FLEXIBLE,private_room,False,58.0,58.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/52107105?&check_in=2022-02-15&check_out=2022-02-16
36619445,Newly furnished 2 Bedroom Apartment in Belfast,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.5842,-5.92927,"Wifi,Kitchen",3,4,1.5,2,2,4 guests,37,Entire condominium (condo),Entire home/apt,0,Entire condominium (condo),13,4.0, ,True,False,CANCEL_FLEXIBLE,entire_home,False,58.0,58.0,0.55,nightly,0.0,https://www.airbnb.co.uk/rooms/36619445?&check_in=2022-02-15&check_out=2022-02-16
34564963,gorgeous suite no 2 in stunning location,Ards,0,Ards,"Ards, Northern Ireland, United Kingdom",54.37903,-5.53561,"Free parking,Wifi,Kitchen",31,4,1.0,1,2,4 guests,53,Entire guest suite,Entire home/apt,0,Entire guest suite,19,5.0, ,True,True,CANCEL_FLEXIBLE,entire_home,False,58.0,58.0,0.7,nightly,0.0,https://www.airbnb.co.uk/rooms/34564963?&check_in=2022-02-15&check_out=2022-02-16
30368130,"unique property, suite 1 in stunning location",Ards,0,Ards,"Ards, Northern Ireland, United Kingdom",54.37815,-5.53586,"Free parking,Wifi,Kitchen",27,3,1.0,1,2,3 guests,40,Entire guesthouse,Entire home/apt,0,Entire guesthouse,10,5.0, ,True,True,CANCEL_FLEXIBLE,entire_home,False,58.0,58.0,0.75,nightly,0.0,https://www.airbnb.co.uk/rooms/30368130?&check_in=2022-02-15&check_out=2022-02-16
38382719,Apartment 3 - Greenwood House,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.5955,-5.86143,"Free parking,Wifi,Kitchen,Washer",29,6,1.0,2,2,6 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,24,5.0, ,True,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,True,59.0,59.0,0.8,nightly,0.0,https://www.airbnb.co.uk/rooms/38382719?&check_in=2022-02-15&check_out=2022-02-16
24905081,Apartment 4 - Wandsworth House,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.59811,-5.86185,"Free parking,Wifi,Kitchen,Washer",62,4,1.0,1,2,4 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,11,5.0, ,True,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,True,59.0,59.0,0.8,nightly,0.0,https://www.airbnb.co.uk/rooms/24905081?&check_in=2022-02-15&check_out=2022-02-16
29528386,BELFAST CITY CENTRE 5 MLS wifi CAUSEWAY COAST,Newtownabbey,0,Newtownabbey,"Newtownabbey, Northern Ireland, United Kingdom",54.67714,-5.89486,"Free parking,Wifi,Kitchen,Washer",58,6,1.0,2,3,6 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,60,5.0, ,True,True,CANCEL_FLEXIBLE,entire_home,True,59.0,59.0,0.65,nightly,0.0,https://www.airbnb.co.uk/rooms/29528386?&check_in=2022-02-15&check_out=2022-02-16
27085812,King Triple room fast wifi free coffee 1 mile VTR,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.59362,-5.90441,"Free parking,Wifi,Kitchen,Washer",121,3,2.0,1,2,3 guests,36,Private room in townhouse,Private room,0,Private room,52,5.0, ,True,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,private_room,False,59.0,59.0,0.9,nightly,0.0,https://www.airbnb.co.uk/rooms/27085812?&check_in=2022-02-15&check_out=2022-02-16
41469863,Self isolation sanctuary available for 1-2 People,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.59539,-5.90058,"Free parking,Wifi,Kitchen,Washer",8,2,1.0,0,2,2 guests,37,Entire condominium (condo),Entire home/apt,0,Entire condominium (condo),10,5.0, ,True,True,CANCEL_MODERATE,entire_home,False,59.0,59.0,0.88,nightly,0.0,https://www.airbnb.co.uk/rooms/41469863?&check_in=2022-02-15&check_out=2022-02-16
42682763,Bungalow with WIFI/HDTV & Garden & private parking,Dundonald,0,Dundonald,"Dundonald, Northern Ireland, United Kingdom",54.58971,-5.7975,"Free parking,Wifi,Kitchen,Washer",6,8,1.5,4,4,8 guests,38,Entire bungalow,Entire home/apt,0,Entire bungalow,13,4.5, ,True,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,True,59.0,59.0,0.5900000000000001,nightly,0.0,https://www.airbnb.co.uk/rooms/42682763?&check_in=2022-02-15&check_out=2022-02-16
1730227,Spacious room in large period home inc breakfast,Belfast,0,Belfast,"Belfast, United Kingdom",54.62056,-5.95199,"Free parking,Wifi",187,6,1.5,1,6,6 guests,2,Private room in residential home,Private room,0,Private room,21,5.0, ,True,True,CANCEL_FLEXIBLE,private_room,False,60.0,60.0,0.85,nightly,0.0,https://www.airbnb.co.uk/rooms/1730227?&check_in=2022-02-15&check_out=2022-02-16
23253205,Victorian House Ormeau Road 1-2 bedroom priv bathm,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.5702,-5.91171,Wifi,38,5,1.0,2,3,5 guests,2,Private room in residential home,Private room,0,Private room,67,5.0, ,True,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,private_room,False,59.0,59.0,0.8,nightly,0.0,https://www.airbnb.co.uk/rooms/23253205?&check_in=2022-02-15&check_out=2022-02-16
31442107,Apartment 1 - Greenwood House,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.5952,-5.86062,"Free parking,Wifi,Kitchen,Washer",27,6,1.0,2,3,6 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,23,5.0, ,True,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,True,59.0,59.0,0.8,nightly,0.0,https://www.airbnb.co.uk/rooms/31442107?&check_in=2022-02-15&check_out=2022-02-16
37819585,Apartment 2 - Greenwood House,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.59529,-5.86213,"Free parking,Wifi,Kitchen,Washer",48,6,1.0,2,3,6 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,22,5.0, ,True,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,True,59.0,59.0,0.8,nightly,0.0,https://www.airbnb.co.uk/rooms/37819585?&check_in=2022-02-15&check_out=2022-02-16
